,score
0,0.9945229556970231
1,0.993182440412358
2,0.9927050520765235
3,0.9918208109735936
4,0.9917311499954301
5,0.9908481592048237
6,0.9901116990319984
7,0.9882246939660433
8,0.9875504289794202
9,0.9859868757876118
10,0.9840851221086911
11,0.981670701969884
12,0.979311592901899
13,0.9777801132005044
14,0.9769810358731654
15,0.9758313296498015
16,0.974861371080713
17,0.9741062521176577
18,0.9742017717706845
19,0.9743330243980906
20,0.9748102497695809
21,0.9749477580355828
22,0.9754771945913323
23,0.9755644406448961
24,0.9762106216987929
25,0.9761841404386498
26,0.976628031225968
27,0.976752929692963
28,0.9771753697922269
29,0.977631415652327
30,0.9789008306614598
31,0.979818464397926
32,0.9805712540029089
33,0.9810182396775328
34,0.9818064939568119
35,0.9819932236334212
36,0.9820396182656822
37,0.9814696606013733
38,0.9807520261158957
39,0.9801976267543577
40,0.9800342672882897
41,0.9797656499785687
42,0.980404084347872
43,0.9813588561375581
44,0.9823969036124233
45,0.9829662159163521
46,0.9838625499472007
47,0.9844261739709057
48,0.9852314996477141
49,0.9851471414972853
50,0.9853374448839716
51,0.9851462153676055
52,0.9850194522105413
53,0.9846091581219308
54,0.9848710990063786
55,0.9847792775701786
56,0.9851974458991333
57,0.9853117241855942
58,0.9856247461916033
59,0.9855979626475733
60,0.9857339733944084
61,0.9850721931669526
62,0.9848180846226657
63,0.9840717744732337
64,0.9837364167780991
65,0.9832940139969071
66,0.9829782867339125
67,0.9828641843258504
68,0.9829912431590568
69,0.9827821357771303
70,0.9829990228056411
71,0.983028124874162
72,0.9830277511730695
73,0.9830184239889734
74,0.9830988269517599
75,0.9834983091528712
76,0.9837897039081804
77,0.9839535205506841
78,0.9840279825927813
79,0.9845519794810408
80,0.985172948361713
81,0.9858872917374544
82,0.9861083838891601
83,0.9860883585905889
84,0.9854705913127367
85,0.9845385822396059
86,0.9839660252180995
87,0.983822639056127
88,0.9832051869302947
89,0.9824677139128006
90,0.9818059132387515
91,0.9815601670561338
92,0.9818790859835327
93,0.9820233033057688
94,0.9820293359591175
95,0.9817937200976676
