,score
0,0.9790368643398225
1,0.9792036205329405
2,0.9796760665899967
3,0.9796075069504444
4,0.9797860404561345
5,0.9796253666004081
6,0.9789967817313903
7,0.978495494142538
8,0.9781701884600497
9,0.9775918582856453
10,0.9770963237343194
11,0.9762534905177435
12,0.9755007950075543
13,0.9748577277995917
14,0.9745066720576607
15,0.9745622260710554
16,0.9750042376139231
17,0.9758280942075562
18,0.9763719552142908
19,0.9765785306447103
20,0.9765692759506691
21,0.9766644498956834
22,0.9765079680287492
23,0.9763430576929268
24,0.977268681923238
25,0.978185072238377
26,0.9789099958129013
27,0.9791347609721529
28,0.9789910028606255
29,0.9784341334835202
30,0.976933774340359
31,0.9756076963955894
32,0.9741445535889017
33,0.9735199187968488
34,0.9734577872715853
35,0.9731374485380581
36,0.9727437488804662
37,0.9729420642941523
38,0.9725938624582187
39,0.97217317829033
40,0.972209955064399
41,0.971815229977079
42,0.9721393557317269
43,0.9719647594797487
44,0.9724621050465369
45,0.9727904600646095
46,0.9721098238018262
47,0.971840676926091
48,0.9716906395950019
49,0.9712822145001081
50,0.9712975464644361
51,0.970416434638079
52,0.9691217069124123
53,0.9691692592463493
54,0.9693975368253729
55,0.9703453340669888
56,0.971380093171011
57,0.9720326442134339
58,0.9721670714880468
59,0.9736825763550354
60,0.973704136390148
61,0.9736287357438309
62,0.9737082341895293
63,0.9739917388591581
64,0.9740362580917794
65,0.9743692864824368
66,0.9744729597976157
67,0.975351505610531
68,0.9762879050937956
69,0.9767248801258661
70,0.9767161925634772
71,0.9765082710233531
72,0.9763213510094239
73,0.9763971037843834
74,0.9756498785120237
75,0.9750702218218765
76,0.9747175645490485
77,0.9748789346395912
78,0.9749673831050791
79,0.9755942035562982
80,0.9763794509996339
81,0.9762180056310871
82,0.9757820509159703
83,0.9751422490868343
84,0.9739695482734599
85,0.973760279333192
86,0.9723942736773206
87,0.9714648566681323
88,0.9704552119887786
89,0.9692340475041301
90,0.9682673797963927
91,0.9671468391271704
92,0.966008327246732
93,0.9662405163658925
94,0.966282688381065
95,0.9664401672540273
96,0.9669156408369178
97,0.9678388217325257
98,0.9687031497431873
99,0.9691150037440243
100,0.969252860788267
101,0.9694253898851559
102,0.9703229032450409
103,0.9707732820097529
104,0.9707655762117098
105,0.9704174383160165
106,0.9700881587017415
107,0.9699166679122795
108,0.9702343821343759
109,0.9702429148841918
110,0.9703496836961873
111,0.9701216297635278
112,0.9698708777702254
113,0.9696897493877136
114,0.9692685311494035
115,0.968533308863758
116,0.968268442183621
117,0.9677079811784023
118,0.9673405023704139
119,0.967223879593795
120,0.9668568017016174
121,0.9668115805095941
122,0.9669875194546305
123,0.9664398220181829
124,0.9666118237822987
125,0.9669819052452677
126,0.9677921316478594
127,0.9682709367086318
128,0.9684105995893693
129,0.9685734753254948
130,0.968821035506183
131,0.9687558727556678
132,0.9688226111064825
133,0.9684588044538446
134,0.9679465627594704
135,0.9674319743148052
136,0.9669212402154562
137,0.9668553166919385
138,0.967827536444954
139,0.9675585889389063
140,0.9670042519924618
141,0.9669728476495044
142,0.9673792066080481
143,0.9679030520959396
144,0.9683184265854039
145,0.9687542994462155
146,0.9693243784617763
147,0.9697336391981215
148,0.969819576215374
149,0.9700879257479523
150,0.970509957820868
151,0.9709646049664487
152,0.9712749455168415
153,0.9715015170100705
154,0.9716020909916395
155,0.9719334684094016
156,0.9723289861667728
157,0.972842057996635
158,0.973477320662908
159,0.9735177626726909
160,0.9733139852291124
161,0.9735464233565122
162,0.9739272058619812
163,0.974702880716736
164,0.9749961186246767
165,0.9748339037770934
166,0.9747345516067928
167,0.9746918638665387
168,0.9749503902010773
169,0.9747867916280398
170,0.9741620245117276
171,0.9735409918817662
172,0.9729527513480548
173,0.9718836499428848
174,0.9710349147177584
175,0.9701275700654384
176,0.9696444030268521
177,0.969706099287675
178,0.9697539166692474
179,0.969688766776592
180,0.9700176992596747
181,0.9702350587905969
182,0.9707492810368268
183,0.9710246080756392
184,0.9711763825611831
185,0.9704516300827749
186,0.9693830324714723
187,0.968465542913535
188,0.9677902904632939
189,0.9673378685129119
190,0.9670401031637309
191,0.9667593209825212
