,score
0,0.9998763324591532
1,0.9991762067680957
2,0.9995190885845511
3,1.0
4,0.9999820644891873
5,0.9991543607496282
6,0.9989341772790649
7,0.9986103754353798
8,0.998203938908604
9,0.9961365431847827
10,0.9949444061847004
11,0.993063312680283
12,0.9912799122675098
13,0.9899679321904348
14,0.9889753291075093
15,0.987764047809018
16,0.9870460118741813
17,0.9861122162339965
18,0.9865941068750694
19,0.9865823371987722
20,0.9875191613576474
21,0.9882796982999527
22,0.989382664266122
23,0.9899310064371584
24,0.9907837111787542
25,0.9905900991277412
26,0.9900397682597932
27,0.9890357171430926
28,0.9879985362387268
29,0.9870974537478664
30,0.9860249749923693
31,0.9850297490759135
32,0.9843054863420752
33,0.9842660944641164
34,0.9842341052912871
35,0.9844879362554091
36,0.9848130963971973
37,0.9850667783312815
38,0.9854395344272014
39,0.9856831644340971
40,0.9860827394609766
41,0.986646009127011
42,0.9871282469790241
43,0.9869907666895628
44,0.9871048839587023
45,0.9872205041624574
46,0.9877760014837098
47,0.9883219793865483
48,0.9885795544188711
49,0.9895985739606725
50,0.9906769216399652
51,0.9909676374897873
52,0.9911829471021628
53,0.990105425030729
54,0.9889069465161456
55,0.9873931572727283
56,0.986346163753404
57,0.9851262031001803
58,0.9850266488750881
59,0.9847739581949967
60,0.9847997528327451
61,0.9846893135746401
62,0.98365814710352
63,0.9819835917856635
64,0.981323481084322
65,0.981116525819271
66,0.9807592935668938
67,0.9807788660829355
68,0.981298622895469
69,0.9822748978667383
70,0.9831615918071877
71,0.9829369129058819
72,0.9828834143432932
73,0.9832963284531588
74,0.9837058470138917
75,0.9836590839091186
76,0.9839904713373404
77,0.9840384832153801
78,0.9845753190126942
79,0.984609586984009
80,0.9848320973088253
81,0.985213869160549
82,0.9857487143418551
83,0.9856736248493755
84,0.9855080439369648
85,0.9853436057629287
86,0.9850675773458991
87,0.9852910932576157
88,0.9853582467974716
89,0.9850136358918291
90,0.9851510183443962
91,0.9847715581645872
92,0.9844742970016636
93,0.984640843181144
94,0.9846947712366736
95,0.9850189328550538
96,0.985585219838821
97,0.9860984224990702
98,0.9872500283484975
99,0.988469255549186
100,0.9893992322116352
101,0.9900661247740834
102,0.9905094121896851
103,0.9904967500005135
104,0.9902571585921158
105,0.9897301291439626
106,0.9893543999683383
107,0.9891530591535843
108,0.9886559076643243
109,0.9884308453785846
110,0.9884909234535287
111,0.9882496176069929
112,0.9884229554630218
113,0.988884596230359
114,0.9893304120508079
115,0.9900342937817851
116,0.9900327239025861
117,0.9897290698447623
118,0.98947422621655
119,0.9890855732873253
120,0.9887600952250873
121,0.9882952869161861
122,0.987403543396833
123,0.9871631994763087
124,0.9872999779685455
125,0.9873320977477579
126,0.9870984194505621
127,0.9872901637878997
128,0.987487098876307
129,0.9877444646770592
130,0.9878621872648249
131,0.9875427935777946
132,0.9875671657235701
133,0.9881823691379273
134,0.9890560044908193
135,0.9897481306633171
136,0.9901015265755921
137,0.9902406643587695
138,0.9902288698737287
139,0.9898255770271451
140,0.9893518492147235
141,0.9884230581605217
142,0.9878025794153653
143,0.9874255887287396
144,0.98670171546552
145,0.9863279788220707
146,0.9858542821423988
147,0.9851712790101418
148,0.9851815891278578
149,0.9847880939349883
150,0.9844203611091673
151,0.9847100609768689
152,0.9848965495160398
153,0.9848524885966397
154,0.9847916857849623
155,0.9846605822158441
156,0.9847241486997481
157,0.9850918237400081
158,0.9853689509442235
159,0.9857542757359281
160,0.9859182357501525
161,0.9861472159558661
162,0.9863242392501592
163,0.9862810092276045
164,0.9861281654384525
165,0.9856952863255305
166,0.9847988527724334
167,0.9839055880926344
168,0.9832349888477198
169,0.9836151999127558
170,0.98386792797347
171,0.9840356131437761
172,0.9839687009104363
173,0.9830308204146193
174,0.9819682128581302
175,0.9813406062662512
176,0.9809415439460516
177,0.9811507754901074
178,0.9819605956126621
179,0.9824480745362985
180,0.9834540692871175
181,0.9845688165683013
182,0.9851776474982984
183,0.9857327926726022
184,0.9861785216035223
185,0.986560562008001
186,0.9867748304687597
187,0.9867656090696189
188,0.9865016160316158
189,0.9866947660518102
190,0.9872602351163249
191,0.9873358571263127
192,0.9874599666670169
193,0.9876090790531767
194,0.9874656161586531
195,0.9870514594687996
196,0.9864821882277705
197,0.9853822938693103
198,0.9843373224275226
199,0.9832479224948715
200,0.9832250609079297
201,0.9827305394464626
202,0.9819828891879444
203,0.9807243936496806
204,0.9793266649007438
205,0.9782340822856782
206,0.9779954892021758
207,0.9771894341059946
208,0.9766160758182175
209,0.9758783119831089
210,0.9759386078763657
211,0.9752533787199199
212,0.9748066311061996
213,0.9743809335101455
214,0.9742421826810249
215,0.9743562577706745
216,0.9746529876956257
217,0.9746473249440685
218,0.9747156660242835
219,0.9749614878859384
220,0.9754025179121198
221,0.9751496020909282
222,0.9746021650872146
223,0.9745579239723767
224,0.9743697654689618
225,0.9745369256463392
226,0.9756371391586599
227,0.9760163205104752
228,0.9772359882099195
229,0.9781786601840607
230,0.9785836144789019
231,0.9794108913266107
232,0.9801704543354925
233,0.9801566831333923
234,0.9801108894547867
235,0.9799440870361772
236,0.9799523375708872
237,0.9803793703599855
238,0.9806833125973582
239,0.9805257519551656
240,0.9803465869589484
241,0.9808353104701723
242,0.9812085572112318
243,0.9816357705312443
244,0.9817402368601474
245,0.9816700813943317
246,0.9819093008406495
247,0.9822775183304869
248,0.9824663264183894
249,0.9827142168894429
250,0.9831693008562478
251,0.9832681255033354
252,0.9834538366318886
253,0.9838155389561853
254,0.9841200789639222
255,0.983974393169729
256,0.984041542426844
257,0.9842656243843828
258,0.9849678681006935
259,0.9863724147097344
260,0.9873128163338758
261,0.9878684039054146
262,0.9881611633133742
263,0.9884784170003781
264,0.988521972859138
265,0.9883137964877174
266,0.9881461309032427
267,0.9879304507850293
268,0.9885600490744059
269,0.9895102441383988
270,0.989719628287082
271,0.9900398338886838
272,0.9906114861504922
273,0.990781225843499
274,0.9905427534941549
275,0.989912417052703
276,0.9892303966622307
277,0.989239650907077
278,0.9890439971248843
279,0.9886962842406067
280,0.987897543987171
281,0.986506501344133
282,0.9853786829972699
283,0.9842576715773593
284,0.9830410370542734
285,0.9819569526344474
286,0.981245846332327
287,0.9804257851594914
288,0.9799211461395835
289,0.9795062917971146
290,0.9788436734944186
291,0.9782832948297577
292,0.9783873901761317
293,0.9782507971664357
294,0.9784636901314909
295,0.9782019480549803
296,0.9784493605695032
297,0.9790182497487717
298,0.9795121835273493
299,0.9796230432325183
300,0.9796140411369056
301,0.9796252933124832
302,0.9792543003192062
303,0.9788835532062652
304,0.9776572705933342
305,0.9768614591121267
306,0.9759514384121526
307,0.9756584030216268
308,0.9748516664386264
309,0.9748459350029097
310,0.9751920395210208
311,0.9754274368161275
312,0.975135327664293
313,0.9750446005326351
314,0.9754387456418533
315,0.9753974306792926
316,0.9734852558317756
317,0.9719940130980321
318,0.9716810976452221
319,0.9712005756831648
320,0.9701176222723945
321,0.9686934227754279
322,0.9670704192333393
323,0.9657437363228691
324,0.9641794264374807
325,0.9607878644466313
326,0.9566516765590001
327,0.9525616155347971
328,0.9490035864595368
329,0.9454660194171872
330,0.9418451556640016
331,0.9376941762358589
332,0.9346102598632701
333,0.9326252059278366
334,0.9312937673968518
335,0.929822441128783
336,0.9286691015495478
337,0.9277034265632574
338,0.9268809046796045
339,0.9264849817048268
340,0.9263134562569322
341,0.9262396095859208
342,0.9254455422634308
343,0.9249759972521095
344,0.9244562235224492
345,0.9238304302887265
346,0.9238498633567398
347,0.9235601083230811
348,0.9235367897698721
349,0.9238815705050947
350,0.9241901314041251
351,0.9245836408743304
352,0.923950917755892
353,0.9232084521779718
354,0.9220597785038144
