,score
0,0.968020210538906
1,0.9672218612997594
2,0.9674554739426797
3,0.9671477579542833
4,0.9671121460676918
5,0.9669391952811807
6,0.9660392673130328
7,0.9650904237696941
8,0.9645574438682732
9,0.9632204846675185
10,0.962245791808841
11,0.9607041214535443
12,0.9589951671812638
13,0.958281825748638
14,0.9574638146410057
15,0.9565716092120172
16,0.956363113825079
17,0.9557154754928275
18,0.9563066376726481
19,0.9570227631439142
20,0.9578532854827212
21,0.9588357613729289
22,0.9597113278985412
23,0.9604826947993116
24,0.9610932209427542
25,0.9609749486933589
26,0.9609423795509031
27,0.960678767070634
28,0.9603305287275974
29,0.959841945366597
30,0.9595187150696192
31,0.95928550008634
32,0.9593217925335517
33,0.9588931757359003
34,0.9589771749603752
35,0.9592832999630484
36,0.9596682344351024
37,0.9591521349568523
38,0.9592141505524042
39,0.9588054451150163
40,0.9589602019045513
41,0.9586278111745903
42,0.9584176435804782
43,0.9582491046836025
44,0.958648297707687
45,0.9586815329278006
46,0.9587798792742617
47,0.958732010348648
48,0.9587214792286253
49,0.9586138576869971
50,0.9583854867128951
51,0.9581072871980053
52,0.9580699872517272
53,0.957907445571542
54,0.9587196217512053
55,0.9593377400641072
56,0.9599345835923674
57,0.9605837796999629
58,0.9613759425744336
59,0.9623828199475759
60,0.9630420650293745
61,0.9630435563008025
62,0.963006068023671
63,0.9633001532003205
64,0.9634617556785017
65,0.9629301161779568
66,0.9623827852674218
67,0.9621449864124995
68,0.9614806908408715
69,0.9606225199459968
70,0.9600066361379205
71,0.9592657816913654
72,0.9588973592910417
73,0.9583670934313346
74,0.9580280124221382
75,0.9579025642459278
76,0.95781368125751
77,0.9576289362994879
78,0.957778442421386
79,0.9576739466515284
80,0.9578038243693582
81,0.95795706960496
82,0.9580805296043629
83,0.9581819769627036
84,0.9581441925372668
85,0.9578641216640286
86,0.9577772097737142
87,0.9575275051007194
88,0.9571927862929436
89,0.9569363794581007
90,0.9573075282679462
91,0.9577859136581447
92,0.9585611387237755
93,0.9591503909658722
94,0.9597377319039976
95,0.9592954317304857
96,0.9591134691889747
97,0.9587942993688761
98,0.9587160600875946
99,0.958710132396663
100,0.9589317568712925
101,0.958987531363144
102,0.959309313046443
103,0.9596729383975064
104,0.9603610710371242
105,0.960555119907569
106,0.9605273442170279
107,0.9604284252186652
108,0.9604578966575158
109,0.9599956324489218
110,0.9595296706912786
111,0.9591809025571478
112,0.9589938538517703
113,0.9588375515695734
114,0.9587127187467479
115,0.9586006357177651
116,0.9586699730682441
117,0.95858580923499
118,0.9583954356971582
119,0.9584793772262753
120,0.9583887074772606
121,0.958103901973746
122,0.9579309016026888
123,0.9576706733883292
124,0.9573905676534904
125,0.9571631575683768
126,0.9571474613414823
127,0.9573566975249438
128,0.9577617747956562
129,0.958020771744911
130,0.9582531827875774
131,0.9584339042902548
132,0.9587121159453109
133,0.9584085925890902
134,0.9582090442882721
135,0.9579903283435955
136,0.9578826280524193
137,0.9577301350721275
138,0.9575373065203787
139,0.957530500055066
140,0.9575169328575184
141,0.9575469502463708
142,0.9577825562378868
143,0.9579789758923075
144,0.9580680272379648
145,0.9583987483324813
146,0.9586639056649686
147,0.9586365604085794
148,0.9587848562980684
149,0.95867076801486
150,0.958863274565304
151,0.9588973713501104
152,0.9587056114155927
153,0.9585938056327362
154,0.9587502342139057
155,0.9588715263016886
156,0.9590093191298399
157,0.95881215838878
158,0.9584808503126058
159,0.9580934985939014
160,0.957828167381469
161,0.9577187331346079
162,0.9577644786430345
163,0.957896238216948
164,0.9579456283312628
165,0.9583933171844429
166,0.9588488495328459
167,0.9591297599945434
168,0.9593409417007243
169,0.9592991948767132
170,0.959289518368708
171,0.9592968601474088
172,0.9590610611627596
173,0.9590941856286086
174,0.9591695726945476
175,0.9590421003175097
176,0.9586772394265756
177,0.9583588076174575
178,0.9582628464821253
179,0.9581386091413981
180,0.9580654196735143
181,0.957857714548361
182,0.9578206969112835
183,0.9578730206752063
184,0.9579074069673247
185,0.9578361382415128
186,0.9575453888476286
187,0.9574002831647682
188,0.9572722511959623
189,0.9570576076857255
190,0.9568961133464744
191,0.9567158678511964
192,0.9563644617988288
193,0.9560931044520621
194,0.955772073049854
195,0.9554815098494326
196,0.9548010198030293
197,0.9540005625615359
198,0.953799848215174
199,0.9537641942888099
200,0.954095401148993
201,0.9545310718188075
202,0.954989419147606
203,0.9561205000180083
204,0.9572894281542574
205,0.9573008753899469
206,0.95752502088464
207,0.9576278378960538
208,0.9578374835604675
209,0.9579515380083714
210,0.9578262611143071
211,0.9576297404493944
212,0.9577453103097555
213,0.9576261685060157
214,0.9575867983284059
215,0.9573799602274028
216,0.9571824442250403
217,0.9569551798399056
218,0.956741418479844
219,0.9561873265967196
220,0.9556274375586987
221,0.9550462132220401
222,0.9550691686139675
223,0.9552314756066778
224,0.9556052036942179
225,0.9559678324204777
226,0.9564616411698308
227,0.9569112751785898
228,0.9575325255267045
229,0.9574266621703125
230,0.95733099169473
231,0.9570406357576128
232,0.956869131446002
233,0.956797755392455
234,0.9569045701815686
235,0.9569087130585128
236,0.9570177209709951
237,0.9570686571984748
238,0.9572254282030526
239,0.9573115914216815
240,0.9574809992074589
241,0.9575901997876969
242,0.9577594459897821
243,0.9579927360422348
244,0.9583621762431286
245,0.9584968408262656
246,0.9586987492223135
247,0.9586469697106844
248,0.9585756516266375
249,0.9588709409623062
250,0.9588428290853594
251,0.9588487586231101
252,0.9585986664218489
253,0.9583993949404562
254,0.9584242710468797
255,0.9583508662929997
256,0.9581123304352807
257,0.9579368112779374
258,0.9580683466708579
259,0.9584349988515981
260,0.9587892005202714
261,0.9591247991845784
262,0.9593686408498141
263,0.959681012897148
264,0.959911921555456
265,0.9596001650121802
266,0.9594479498397044
267,0.959380777794057
268,0.9592628618416129
269,0.9592558869844977
270,0.9591732319729533
271,0.9590534095093285
272,0.9589787815444353
273,0.9589106145985371
274,0.9586857237787505
275,0.9583929760328116
276,0.957710675407211
277,0.9576233515986473
278,0.9577790636953049
279,0.9578089145952084
280,0.957641310915153
281,0.957436491183861
282,0.9574915201331219
283,0.9575600488229498
284,0.9578178686215362
285,0.9577971835087872
286,0.9578907665376107
287,0.9578319426389132
288,0.9580424139502726
289,0.9579543797247901
290,0.9580288100575477
291,0.9580244840934913
292,0.9580998159146664
293,0.95828211256052
294,0.9585348145709922
295,0.9587627188967625
296,0.958995602717947
297,0.9591994752839961
298,0.9594834542524419
299,0.9596956234306542
300,0.9597085450213558
301,0.9598439353227372
302,0.9599415287238123
303,0.9599084800058417
304,0.9597660284360612
305,0.9593840059223168
306,0.9594650492511542
307,0.9596877316835786
308,0.9600960953767943
309,0.9604754372915316
310,0.9607896185708595
311,0.9609602705150138
312,0.9612946058564931
313,0.9610448332432906
314,0.9607136997380792
315,0.9602671637138702
316,0.959817521092686
317,0.9593375427252567
318,0.9594945937727711
319,0.9597804950319022
320,0.9599871864146841
321,0.9602711653038721
322,0.960353430000012
323,0.9602881035374007
324,0.9601525819057367
325,0.9598840583184551
326,0.9594427755359152
327,0.958979877362489
328,0.9587256446048115
329,0.9583880006561015
330,0.9582508509700977
331,0.9581332304294303
332,0.9581471991449032
333,0.958123253498887
334,0.9581013103780387
335,0.9579707439149883
336,0.957930720721147
337,0.9576026998367776
338,0.9575470709497912
339,0.9572509445116048
340,0.9570802573307954
341,0.9568726436120188
342,0.9567688625032202
343,0.9566881819112184
344,0.9568282287060197
345,0.9567038355475446
346,0.9567697444975982
347,0.9568251413116949
348,0.9568156278683689
349,0.9565019809878431
350,0.9562160144952585
351,0.9561426001784287
352,0.9559757987787121
353,0.9557532718700583
354,0.9556192538631891
355,0.9556446266139048
356,0.9556815597157713
357,0.9555191035843464
358,0.9550835581097015
359,0.9546327686650196
360,0.9542450626993882
361,0.9541490252307204
362,0.9544216015315753
363,0.9544798644893601
364,0.9548399257830467
365,0.9550797658436511
366,0.9553380378663697
367,0.9552757607991464
368,0.9550758975574224
369,0.9546121269932779
370,0.9544281374547267
371,0.9539387156697352
372,0.9537293538016496
373,0.952997307225039
374,0.9525891923778187
375,0.9523828601532102
376,0.9524787356266
377,0.9522689706348696
378,0.9525803831458652
379,0.9530396130176011
380,0.9537800472751163
381,0.954295651106167
382,0.9549053020720816
383,0.9549020059238019
384,0.9546345961008939
385,0.9541122611368329
386,0.9537973537830848
387,0.9535801756933382
388,0.9532050956069331
389,0.9531763178707995
390,0.9535845652388775
391,0.9543483260943784
392,0.9550954941406655
393,0.9556594685083852
394,0.9559844574498486
395,0.9560549873083751
396,0.955665211766502
397,0.9555620489813373
398,0.9554531000090671
399,0.9552158159773254
400,0.9549284962235958
401,0.9546054523483477
402,0.9547049458874264
403,0.9551017580197734
404,0.9557367704858439
405,0.9567124103622099
406,0.958196429536815
407,0.9596262878133726
408,0.9593547580221244
409,0.9586933339123713
410,0.958676434500952
411,0.9584900113769588
412,0.9579967654973445
413,0.9572825322638602
414,0.9565487121236892
415,0.9556818022165244
416,0.9550866072649055
417,0.9547639750620432
418,0.954620902844919
419,0.9547473133110073
420,0.9549108682279482
421,0.9556306632732924
422,0.9564034402182033
423,0.9564894271428745
424,0.9562790211703234
425,0.9559378123331137
426,0.955815756259975
427,0.9557985104404081
428,0.9556204669534308
429,0.9553655391057561
430,0.9552620775544929
431,0.9550261797080135
432,0.954747658664152
433,0.9540633298318099
434,0.9536955942611152
435,0.9536946741463243
436,0.9535959533476084
437,0.9535235768152296
438,0.953477298273482
439,0.9538426005136842
440,0.9541670118308986
441,0.9545051600631089
442,0.9547811144206777
443,0.9550050954992897
444,0.9554619617403483
445,0.9555389466440385
446,0.9553361896965509
447,0.9553797969678643
448,0.9553476846526786
449,0.955092452012839
450,0.9553071688509581
451,0.9554402350519979
452,0.955514036915925
453,0.9559486799873849
454,0.9559296881419597
455,0.9561152385696552
456,0.9565063308896642
457,0.9565227931534398
458,0.9564821573228393
459,0.9562780168705711
460,0.9555403981516617
461,0.9550566010653241
462,0.9547590149268849
463,0.9545218794240495
464,0.9543272444583565
465,0.9538329044043266
466,0.9538498216595588
467,0.9536891015550881
468,0.95412577598397
469,0.9541276974146546
470,0.9540647449785356
471,0.9539504936214344
472,0.953480125377415
473,0.9535740866274494
474,0.9538672592111433
475,0.9536605368217356
476,0.9534845656783236
477,0.9532260194947577
478,0.9529126543076055
479,0.9526489650232189
480,0.9521206418514269
481,0.9514048985516029
482,0.9508291435768117
483,0.9503673487343641
484,0.9498907175905693
485,0.9507663060074458
486,0.9530598775314806
487,0.953976243003546
488,0.9529328069512703
489,0.952604353991618
490,0.952084803868457
491,0.950749608476129
492,0.9480240541023289
493,0.9421953994590813
494,0.9380095019404262
495,0.9357115062765294
496,0.9323183948170601
497,0.9291188378305584
498,0.9272564970950593
499,0.9258016943328194
500,0.9252392682347158
501,0.9246692139003748
502,0.9243673692402321
503,0.9231422981323019
504,0.9207668898171619
505,0.9168349971673091
506,0.9151980074357615
507,0.9129341331950142
508,0.9095400019521916
509,0.907083763426256
510,0.9070064547527871
511,0.9090672104586672
512,0.9124996808709842
513,0.9134235441086397
514,0.9155894301841804
515,0.9183513920597983
516,0.9195030201335354
517,0.9191391954829693
518,0.9189589077205682
519,0.9173281662629297
520,0.9185772428092079
521,0.9166660734589314
522,0.9137981685007328
523,0.9109817328812891
524,0.9080972982534714
525,0.905548716812143
526,0.9029460541919655
527,0.8986312788455862
528,0.8973767081854688
529,0.8961348418709969
530,0.8966408097833686
531,0.8979218816233685
532,0.9005590510305302
533,0.9044049831280032
534,0.9092707660372263
535,0.9132191272694776
536,0.9169407215210755
537,0.9194735398281997
538,0.9219498760350558
539,0.9238413820445438
540,0.9242190221733294
541,0.9240348451441724
542,0.9225277292412358
543,0.9166813106362172
544,0.9091639856476634
545,0.9020829756715125
546,0.8962603531083877
547,0.8907808976886202
548,0.8852338768749933
549,0.8826488694246873
550,0.8847572480418546
551,0.8877116681942164
552,0.8894947138515764
553,0.8917161634644895
554,0.8931859855235083
555,0.8940477728560124
556,0.8934174345333026
557,0.8914370771372426
558,0.8902737674722235
559,0.8890726118739211
560,0.8874243012853739
561,0.8869839578181417
562,0.8884630209532994
563,0.8909756901009359
564,0.8934129783795948
565,0.8952392994786919
566,0.8958550375000011
567,0.8974745281041463
568,0.898083093464547
569,0.8966259324794629
570,0.893128859789246
571,0.8916799376983043
572,0.8909852834137304
573,0.89600229236889
574,0.8967748830077046
575,0.8978861718121173
576,0.896171076319148
577,0.8985860789607913
578,0.9026142005468396
579,0.9054083734670844
580,0.9043333214678998
581,0.9044401241281246
582,0.9030984080830267
583,0.90351025722961
584,0.9039619982922201
