,score
0,0.9889659761049011
1,0.9888532426308743
2,0.9885861193516072
3,0.9881223791464473
4,0.9878080877248793
5,0.9883932314932271
6,0.9892319377566066
7,0.9895290613975041
8,0.9893582444707516
9,0.9889690455471416
10,0.9884119885344839
11,0.9875605184900305
12,0.9862488938130038
13,0.9850927371542159
14,0.9842499821639679
15,0.9844740714419918
16,0.9847706695196471
17,0.984307173239189
18,0.9840308069164151
19,0.9845594214387822
20,0.9851304855242236
21,0.9853722289510654
22,0.985208835892998
23,0.9841178185058145
24,0.9829775520380375
25,0.9813074645460239
26,0.9788594485935268
27,0.9780114753559634
28,0.9775228551865722
29,0.9777005891107688
30,0.9778059884654394
31,0.9776654768727969
32,0.9791156898308642
33,0.9811518948317064
34,0.9817292807282303
35,0.9820847019089066
36,0.9825569953291882
37,0.9832786324531095
38,0.98380467338551
39,0.9837281031273444
40,0.9841088775420118
41,0.9844100172736823
42,0.9846163199824547
43,0.9849415030886101
44,0.9847562747777717
45,0.9848371850607688
46,0.9844317416679068
47,0.984406245334698
48,0.9844528015438141
49,0.9843631207687876
50,0.9843901425940647
51,0.9848883718025256
52,0.9855097392464249
53,0.9856477212890095
54,0.985661655304177
55,0.9856038638727956
56,0.9856108978276799
57,0.9848064215081145
58,0.9843364991363847
59,0.9845175743451556
60,0.9854347295437205
61,0.9853088213595689
62,0.985573549414579
63,0.9857789532990407
64,0.9868078927601578
65,0.9868923738393349
66,0.9869933490693492
67,0.9868399755908649
68,0.9873969175040563
69,0.9877895959984861
70,0.9883687804697449
71,0.9881445214735768
72,0.9877692566136629
73,0.987302543152738
74,0.9876845868868838
75,0.9875333725604587
76,0.9865360940171823
77,0.9865545068775894
78,0.9874217763838113
79,0.9877411541406562
80,0.9882456874054641
81,0.9885258211988117
82,0.9888634327522866
83,0.989160379411312
84,0.989616653388751
85,0.9902430039097321
86,0.9912762473302928
87,0.9914350612706296
88,0.9915200950780158
89,0.9910910223330911
90,0.9917056666663477
91,0.9921093212614345
92,0.9923672313988436
93,0.9926152261603887
94,0.9928781196698778
95,0.9930820460417158
96,0.9940163596484779
97,0.9941696873211828
98,0.9940259004096638
99,0.9938666005115994
100,0.993564575308291
101,0.9933848022498991
102,0.9931282145250308
103,0.992684054948304
104,0.9923599470365784
105,0.9922147345008364
106,0.992155248468638
107,0.9923104097139805
108,0.9923010142247191
109,0.9921848633103618
110,0.9923220567925094
111,0.9925446688313766
112,0.9927581868702509
113,0.9930627018522122
114,0.9936367284573555
115,0.9940923627348994
116,0.9946198242467361
117,0.9945753726508141
118,0.9939175566693127
119,0.9932398354362206
120,0.9926688022593574
121,0.9916994594889967
122,0.9911122121024196
123,0.9904130727322075
124,0.9903197908980588
125,0.9902908517979387
126,0.990237137371974
127,0.9903632711746138
128,0.990407011237878
129,0.9905432187061144
130,0.990520331488748
131,0.9903614174999208
132,0.9907170170277475
133,0.9913062886763815
134,0.9919465415006411
135,0.9924997858365628
136,0.9928372251989943
137,0.9934561258222069
138,0.9941105638323059
139,0.9945175235659836
140,0.9949875528478679
141,0.9949777808751097
142,0.9949220886437328
143,0.9948702337487437
144,0.9947397113131532
145,0.9943269259591416
146,0.994241837166538
147,0.9939786610405732
148,0.9941031108734749
149,0.9945093134227263
150,0.9948656678568144
151,0.9954212881845688
152,0.9959983359595372
153,0.9959983024388818
154,0.9958599331096445
155,0.9954341019967051
156,0.9950515392590055
157,0.9950906474644078
158,0.9951130703871154
159,0.9954832214127666
160,0.9964507225960992
161,0.9964537801121208
162,0.9963190335226828
163,0.996105501460473
164,0.996324077376913
165,0.9960681668830719
166,0.9958635732373999
167,0.9953365343568903
168,0.9948450362806869
169,0.9944479944863994
170,0.9938711448328387
