,score
0,0.9570831096842771
1,0.9562736782354384
2,0.9518030989297744
3,0.9547745642685219
4,0.9572469018829216
5,0.9563956273221526
6,0.9636560689013118
7,0.9634206140287803
8,0.9623986444800404
9,0.9693402340104519
10,0.967805979435495
11,0.9661633974427426
12,0.9620215690819796
13,0.9558717149909962
14,0.9521510413486499
15,0.9501375143929154
16,0.949782471022353
17,0.9468772591089245
18,0.9458154076511206
19,0.9462466572511667
20,0.948833708913425
21,0.9522257099344834
22,0.9535139795726001
23,0.9586476867731566
24,0.9653748205614621
25,0.9689558572538172
26,0.9667320660466481
27,0.9635558690788947
28,0.9682698848227309
29,0.9684419960616025
30,0.9609356744290946
31,0.9544218834137206
32,0.9526308243673014
33,0.9562020849416902
34,0.9555921286799585
35,0.9530007267965837
36,0.9474187109187471
37,0.9479511956673227
38,0.957094788816912
39,0.9627788269972845
40,0.9662005362244112
41,0.9664796278780351
42,0.9657795600699253
43,0.9735278360373121
44,0.97722632893872
45,0.9779563661910298
46,0.9766410188544382
47,0.9726801285982505
48,0.9736099440020188
49,0.9762404745078126
50,0.9755348522673515
51,0.9694147993390541
52,0.9651484861079901
53,0.9651401783215106
54,0.9628696865563361
55,0.9631813228502122
56,0.9592623126167655
57,0.9593462046032487
58,0.963140819439929
59,0.9605171771698231
60,0.9577676452387555
61,0.9582813148898788
62,0.9597991745248324
63,0.9573788839214227
64,0.955921406172675
65,0.9560729084684784
66,0.9588004612236967
67,0.9539788439489371
68,0.9562960661259683
69,0.9530601188118444
70,0.9617723851898028
71,0.9589134604447601
72,0.9606093653501943
73,0.960201282057277
74,0.9592594736035496
75,0.9603457409129078
76,0.9603249626065752
77,0.9602904178179931
78,0.9597694183038988
79,0.9552701145251087
80,0.9538878171742845
81,0.9542729150711304
82,0.9574391671984811
83,0.9601225574114656
84,0.9527451914430127
85,0.9599604546917426
86,0.959938880220449
87,0.9603414129426213
88,0.9629250816893529
89,0.9668037972181952
90,0.9626642824147138
91,0.9654129684384648
92,0.9574015011482297
93,0.9609228147014908
94,0.9620447984467723
95,0.9628493289837051
96,0.9594852426305205
97,0.9631625749461924
98,0.9601008757931644
99,0.9589781551126794
100,0.9575694764083479
101,0.9556666437410521
102,0.9548052890795307
103,0.9556349175392905
104,0.9561448026700464
105,0.961841711537482
106,0.9604916692804052
107,0.9609238975710416
108,0.9629435345019074
109,0.9711875948728125
110,0.9636213259242241
111,0.9667302168337693
112,0.96442064857469
113,0.9662283034980624
114,0.9692598985779785
115,0.9711700297711823
116,0.9621348161816258
117,0.9631931625632764
118,0.9637471841008441
119,0.9595320086511132
120,0.9631553028043662
121,0.9588795643508935
122,0.9602780229038055
123,0.9590856134924248
124,0.9649943251067988
125,0.9633343405289484
126,0.9614260304437927
127,0.9581358437470142
128,0.9585827628508488
129,0.9607395566223187
130,0.9673183468900266
131,0.9626712272777633
132,0.958499855724328
133,0.962500902059166
134,0.9706051510330791
135,0.973133729449671
136,0.9653551212523549
137,0.9625781827662048
138,0.9628835799500768
139,0.9609599234316322
140,0.9641678384310197
141,0.9639370832011448
142,0.9618219687713809
143,0.943964545791329
144,0.9668169585368476
145,0.9625174453111378
146,0.9780200526385495
147,1.0
148,0.9489457673785732
149,0.9768181262669335
