,score
0,0.9895305568745856
1,0.9879215940789281
2,0.9942087745958744
3,0.9946102493102514
4,0.9954680665198344
5,0.9939665807730625
6,0.9994143148062846
7,1.0
8,0.9991819847664949
9,0.9981624629036236
10,0.9981104985262595
11,0.9998912136529374
12,0.9972409543911946
13,0.9914962426156075
14,0.9937723104564784
15,0.99495790270274
16,0.993073196405436
17,0.9926350578164371
18,0.9913185005798336
19,0.9907087089620361
20,0.9939792690059644
21,0.9925450483464273
22,0.9897052646198196
23,0.9901803120816189
24,0.9884695744196285
25,0.9869677151104566
26,0.9913135708253146
27,0.9879738462776473
28,0.9906971632133322
29,0.9903223703418689
30,0.988428868807508
31,0.9892455576179883
32,0.9904492984342086
33,0.9866472095835231
34,0.9872428527827408
35,0.9854057137992438
36,0.9857448801989488
37,0.9857367007709859
38,0.9893584024187603
39,0.9907167588108163
40,0.9918273141755162
41,0.9921065866249575
42,0.9909552000192514
43,0.9927431151551855
44,0.9931586136376995
45,0.995207783731447
46,0.9910966852646664
47,0.9931455584717983
48,0.99394848005786
49,0.9944032067364785
50,0.99310785812812
51,0.9959888779931321
52,0.989888282583607
53,0.9931529237378635
54,0.992840307769325
55,0.9926005027809157
56,0.9913356912613372
57,0.9939582063972852
58,0.9924817307138645
59,0.993587521232437
60,0.991464925973541
61,0.9922091578890081
62,0.9943720738502682
63,0.9989806580450894
64,0.9945294218562496
65,0.9921843327210919
66,0.9927551640454025
67,0.9940105053618973
68,0.9940246462917286
69,0.9926615191189125
70,0.9925620836913307
71,0.9932347206832938
72,0.9944538861118861
73,0.9938248581998234
74,0.9927625027467704
75,0.9906512490842124
76,0.9900881797349781
77,0.9865852567262453
78,0.989573127795264
79,0.9905202074859009
80,0.9924971578014239
81,0.993556815966059
82,0.9962147860783932
83,0.9955132436925515
84,0.9949937045711404
85,0.992564892543726
86,0.9935077195421131
87,0.9901477640134091
88,0.9892384062292744
89,0.9913310008083158
90,0.9938556511687628
91,0.992406880997692
92,0.9918315139192313
93,0.9928193087398608
94,0.9940410080446596
95,0.9922083456965914
96,0.9883826533282755
97,0.9862017796224731
98,0.9856022162348943
99,0.9870028728576457
100,0.9856326215344217
101,0.9879394095658754
102,0.9895951776996541
103,0.9898012202454619
104,0.9912778177500491
105,0.995178894149891
106,0.9934683373502178
107,0.9935146662013454
108,0.9933555139661188
109,0.9951875004639764
110,0.9922600191831434
111,0.9949761122500368
112,0.9932135122675371
113,0.9932316095526159
114,0.9903188214347207
115,0.9939171402255648
116,0.9910230869880898
117,0.9898491504181245
118,0.9888082146091252
119,0.9889804413493608
120,0.991137838254749
121,0.9946643111555983
122,0.9920411741632316
123,0.9912457092932253
124,0.9948868328723225
125,0.9957669627513704
126,0.9959523853728541
127,0.9978112594249501
128,0.993594729165432
129,0.9940190800920757
130,0.9953929966720723
131,0.9927027920699298
132,0.9880734652977806
133,0.9858412453962523
134,0.9833859446365351
135,0.984922089007644
136,0.9883779233531822
137,0.9871314060809325
138,0.9862252115646297
139,0.9874547468668289
140,0.9899249037640696
141,0.9891622386467483
142,0.9900913918212352
143,0.9831659185022016
144,0.988640345020084
145,0.9849093392986787
146,0.9879815134035298
147,0.9935294891487547
148,0.9876051631974848
149,0.9772349110915471
