,score
0,0.9696413166387322
1,0.9748199244162403
2,0.972280219922195
3,0.9737424421317885
4,0.9704372127190571
5,0.9673546879588052
6,0.9702988359552286
7,0.9725481599074056
8,0.9700471485655525
9,0.9694745532630238
10,0.9691001974677975
11,0.9728817744451909
12,0.9778342013036782
13,0.9767721585083037
14,0.9763404493905182
15,0.9766251815895693
16,0.9719933625746064
17,0.9761750654799155
18,0.9742214876387056
19,0.9717755307087727
20,0.9718303264386764
21,0.9719263656761075
22,0.9753490452823455
23,0.9814660817306904
24,0.9799034362706323
25,0.9811687789497395
26,0.980433677986769
27,0.9803586857360933
28,0.9800147334552826
29,0.9781977812895133
30,0.9768889088516549
31,0.9697532183853739
32,0.969046127679997
33,0.97855500768934
34,0.9779950150645002
35,0.9782128031034931
36,0.9772991707371446
37,0.9758412900993771
38,0.9845803324493938
39,0.9844035062467006
40,0.9801779742077927
41,0.9825123267147948
42,0.9787696712461619
43,0.9762764345266668
44,0.9818912459956625
45,0.9767221905127823
46,0.9761091608899297
47,0.9782927269451722
48,0.9738736236027397
49,0.9703884683981066
50,0.9697329739778626
51,0.9627331071825943
52,0.9627954767526096
53,0.9604519102535379
54,0.9569817410331006
55,0.9607336241983734
56,0.9624427192561106
57,0.9645382146942998
58,0.9653556452600198
59,0.9659036438430225
60,0.9659179594840691
61,0.9654850964424031
62,0.9642633787798913
63,0.9673155979411179
64,0.9684237543119826
65,0.970269022073257
66,0.9751904462130021
67,0.9758189436899083
68,0.9788558881932761
69,0.9789888767170609
70,0.9798877846217416
71,0.9780441569095351
72,0.9759559539755395
73,0.9735915750072057
74,0.9712799896747816
75,0.9731579468895519
76,0.9706899334133782
77,0.9703991762842106
78,0.9701358420375503
79,0.9753777968179096
80,0.9752344730724066
81,0.9839041228362961
82,0.9852437316024196
83,0.9860744207244257
84,0.9826605138359695
85,0.983321142410181
86,0.9830752744567935
87,0.9791273493493469
88,0.977478781200453
89,0.9739387329648855
90,0.9697548801016674
91,0.969246928561416
92,0.9710469004179765
93,0.966852149822404
94,0.9729804780462786
95,0.9705404248156498
96,0.9692000613454151
97,0.9764505626415052
98,0.9756428486495884
99,0.9739084918522561
100,0.9744969827814091
101,0.9700665917594016
102,0.972869307710661
103,0.9761587490543974
104,0.9701541740139995
105,0.9724238155632152
106,0.9739128981237007
107,0.9799918107623529
108,0.9776691608986283
109,0.9738810650613245
110,0.9753155466368355
111,0.9769082523291662
112,0.9761639183269727
113,0.9743362386793065
114,0.968093876938131
115,0.9732089329377248
116,0.9774187722154857
117,0.9704801243079393
118,0.9687701480554024
119,0.9748316068742434
120,0.9759091208611669
121,0.9770722099387258
122,0.9771236781581886
123,0.9768192933513788
124,0.9778777737012674
125,0.9810583038264299
126,0.9813454940128806
127,0.9813235642052269
128,0.9798511537650489
129,0.9792965021010868
130,0.9763420446475011
131,0.9796822079966572
132,0.9799635258238928
133,0.978888451499215
134,0.9756212712680618
135,0.9774439027410416
136,0.9715607802030904
137,0.9684429865070175
138,0.9671003452158706
139,0.9661077619160089
140,0.9634984296960929
141,0.9640862382727929
142,0.9691003469852416
143,0.9711453278336222
144,0.9729354453864854
145,0.9747196864921542
146,0.9745000726878873
147,0.9699546161644976
148,0.9736727368130063
149,0.9713010609726306
150,0.9717077659069905
151,0.9722147492152445
152,0.9706884783229041
153,0.9708522334241014
154,0.9729037496381838
155,0.9706314013328855
156,0.965270361423618
157,0.9638819784522682
158,0.9713114880696585
159,0.973460956343819
160,0.9727357958593155
161,0.9755478695576867
162,0.9719764003189661
163,0.977015557400425
164,0.9817537452437763
165,0.9745268071833133
166,0.9734407006908317
167,0.9768865403020486
168,0.9754728214863816
169,0.9741666383225364
170,0.9739565993697531
171,0.9690346232178774
172,0.9713841089860373
173,1.0
174,0.9774488172838779
175,0.9415121563198673
176,0.9764593366667543
177,0.9562172219555942
178,0.9604409358896456
179,0.951059683251205
