,score
0,0.9975912017105392
1,0.9981544932278433
2,0.9975007695245017
3,0.9974377698090364
4,0.9975568431180366
5,0.9970615152878247
6,0.9962979359184758
7,0.995920819951233
8,0.9941003890134084
9,0.9942602721125054
10,0.9935421664958024
11,0.9925218068154523
12,0.9920510620454298
13,0.9929013537145349
14,0.992863972884732
15,0.9925983668519426
16,0.9938119965966216
17,0.9934968381377418
18,0.9936550068618294
19,0.9941085570972508
20,0.9932533190115467
21,0.9932648536286198
22,0.9929190374275626
23,0.9930135400664296
24,0.9932717082792456
25,0.9946716166245243
26,0.9940800097741437
27,0.9944878516304438
28,0.9941230130602385
29,0.9953866275398354
30,0.994921775958688
31,0.9941412876733758
32,0.9931811558750836
33,0.9934159688329682
34,0.9939145415467331
35,0.9936428682389228
36,0.9934025724448465
37,0.9927008000494559
38,0.9948550291566667
39,0.9953282675339932
40,0.9957532979690704
41,0.9947758283629634
42,0.9944536680448414
43,0.9958553978911366
44,0.9967628356504712
45,0.9960594591242097
46,0.9957323205089862
47,0.994116628970345
48,0.9942098778321157
49,0.995859989617293
50,0.993916552608677
51,0.9930083911946371
52,0.9929865078944482
53,0.9923609441992916
54,0.9927077260903954
55,0.993178464382044
56,0.9926982132847059
57,0.9945156136035475
58,0.9936180080563123
59,0.9925472309924469
60,0.9917274029730752
61,0.9921052089148985
62,0.9917681821551573
63,0.9912470333047866
64,0.9909555722143258
65,0.992856503318474
66,0.993474992372462
67,0.9945172589420229
68,0.9944539120219785
69,0.9945989061974497
70,0.9952123825672079
71,0.9948515765803854
72,0.9943435819652937
73,0.993957912929571
74,0.9940887540314463
75,0.9945498911756455
76,0.9937977007804754
77,0.9949734078844245
78,0.9948596741958388
79,0.9939876569008563
80,0.9942043371077085
81,0.993890713401331
82,0.9929369575991973
83,0.9943841475758682
84,0.9930536783586726
85,0.9941352109107536
86,0.994880202635886
87,0.995783614967513
88,0.9948275876565299
89,0.9949612955530266
90,0.9943042046852467
91,0.9952527115988854
92,0.993285413591592
93,0.9923495092667844
94,0.9925901791309754
95,0.9937274694555914
96,0.9950060601131249
97,0.9963003306145368
98,0.9962378749511367
99,0.9965774641753068
100,0.9969072917635541
101,0.9962958757353364
102,0.9966197318371459
103,0.9955862896656208
104,0.9954769555766796
105,0.9964227039748108
106,0.9957278192472151
107,0.9960981731258816
108,0.9964806844553071
109,0.9970863375058782
110,0.997134774007307
111,0.997241265850794
112,0.9958659491739246
113,0.9965627876782993
114,0.9968984868724858
115,0.996226584178099
116,0.9950005551397667
117,0.9943964784441709
118,0.994418842040689
119,0.9937702006723401
120,0.9940167044032715
121,0.9938642436998598
122,0.9944869802206704
123,0.9944385753401253
124,0.9946185278260928
125,0.9939355616257403
126,0.994284048099893
127,0.9942702159103306
128,0.9944859003256722
129,0.9950777013747796
130,0.9947582894107639
131,0.9952417101352968
132,0.9949408678903355
133,0.995772312914923
134,0.9969962508722245
135,0.9977248194378329
136,0.9968094180265414
137,0.9984404346214801
138,0.9973585983375407
139,0.9975399786711023
140,0.997383207329229
141,0.9969170132766958
142,0.9965243359207687
143,0.9994874330559618
144,0.9898056393530373
145,0.9983624656432273
146,0.9970937694323455
147,1.0
148,0.9962523548881653
149,0.9938305183802406
