,score
0,0.988998155560455
1,0.9939106501376044
2,0.9906312854855325
3,0.9896627862275831
4,0.9870226802968498
5,0.9856729275536554
6,0.9881008539255204
7,0.9927527013794605
8,0.9888420401658905
9,0.9880094817999847
10,0.9879045625637002
11,0.9926723476504361
12,0.9920734330389763
13,0.9908308243926476
14,0.9880945364288074
15,0.9881286449913008
16,0.9889932605350581
17,0.9911817097642683
18,0.9893672423872484
19,0.9871484469905047
20,0.988808522250598
21,0.9902380957082197
22,0.9959606323948336
23,0.996157061826162
24,0.9987084261922772
25,0.9969488253196375
26,0.997871927694236
27,0.9954175013277312
28,0.9961339189626245
29,0.9919699518269939
30,0.9901228554075363
31,0.9860344597865964
32,0.9878647139796105
33,0.9892863494332147
34,0.9917374234499898
35,0.9920538814441199
36,0.9921553611281488
37,0.9921674131973246
38,0.9958233800206516
39,0.9935842557316956
40,0.9907488275695842
41,0.9900504800790502
42,0.9878638613462306
43,0.9857863972461696
44,0.9865905803396903
45,0.9822826554745056
46,0.9824468258770043
47,0.9838762604616189
48,0.9796907341644403
49,0.9782682099158875
50,0.9812980669004183
51,0.9775699282348218
52,0.9784330650838804
53,0.9771198225833169
54,0.9750293607449717
55,0.9804192320130711
56,0.9823880589882495
57,0.9809376394430182
58,0.9816029579036163
59,0.9820164120375785
60,0.9757128007539315
61,0.9790248950648388
62,0.9778199924857298
63,0.9789346599376576
64,0.9804017316713302
65,0.9841229115698384
66,0.9859104903915438
67,0.991723663330393
68,0.9915722129409251
69,0.9935073110656198
70,0.9926329265519541
71,0.9887215476681727
72,0.9860326220748485
73,0.9846845512892718
74,0.98407748881541
75,0.9851804291341056
76,0.985857341440056
77,0.9901751388640386
78,0.9912478148748507
79,0.9922338648409801
80,0.9946898725460943
81,0.9963521082408934
82,0.997323299890175
83,0.9967406197202983
84,0.9934289752640215
85,0.9954944041833258
86,0.9949391166353464
87,0.9925327208615191
88,0.9910211214520852
89,0.9898819262529848
90,0.9895915221766141
91,0.9869241496739263
92,0.9913918050500985
93,0.9921638067219047
94,0.9924457468875745
95,0.988759811635154
96,0.9864455645522233
97,0.9906783689821422
98,0.989197944269659
99,0.9863724220039739
100,0.9833045391508044
101,0.9859367377376012
102,0.9901145829421637
103,0.9923405033446802
104,0.987776768394514
105,0.9882348593973415
106,0.9886410218709047
107,0.9949659038982849
108,0.9884821275267323
109,0.9887571891191533
110,0.9920420482058554
111,0.9936321633866025
112,0.9930200162885666
113,0.9891948806794394
114,0.9856112936076232
115,0.9906380886447967
116,0.9918044143783445
117,0.9866580877868787
118,0.9888312799012919
119,0.9925818424702779
120,0.9946264624447554
121,0.9916109994137443
122,0.993151173566346
123,0.9962499009505998
124,0.9974406926268669
125,0.9981725132451358
126,0.9991760493938641
127,0.9979930171455409
128,0.9977459494281927
129,1.0
130,0.9945929315742341
131,0.9954813517212117
132,0.995135142422976
133,0.9940198737034753
134,0.9920276117931839
135,0.9930825327043181
136,0.9873706824444497
137,0.9856807795384145
138,0.9867025116537111
139,0.9867861146860796
140,0.9871284042514658
141,0.986196819454319
142,0.9899142028634342
143,0.9861668559121515
144,0.9883523192678788
145,0.9891721116660541
146,0.98905075434715
147,0.9847509171637847
148,0.9887074707739877
149,0.9867591788786417
150,0.9895904394600963
151,0.9869777327324686
152,0.986454280244283
153,0.9898356002717019
154,0.9896359112232035
155,0.9873501793929713
156,0.9838159255439888
157,0.9806955101241862
158,0.983666538579604
159,0.9870604075674851
160,0.9841818409104742
161,0.9897764692334209
162,0.9879018006523627
163,0.9934414423690452
164,0.9971815146859891
165,0.9931743049522317
166,0.9902050071397513
167,0.9900908436228122
168,0.9878244343160918
169,0.9902867030731001
170,0.9886942965256937
171,0.9863366699374433
172,0.9826275584185128
173,0.9949086008029114
174,0.9968003138742519
175,0.9928860458155155
176,0.9902069921268436
177,0.9727370590593855
178,0.948440621630383
179,0.9790228825570317
